right_foot_index,right_ankle,right_knee,right_hip,angle_xy,angle_hip
"[0.5123800039291382, 0.9906682968139648]","[0.5331423878669739, 0.9436061978340149]","[0.5322035551071167, 0.8015072345733643]","[0.5438801050186157, 0.6458221077919006]",175.33224451674633,95.71067349675452
"[0.5123046636581421, 0.9905734658241272]","[0.5330814123153687, 0.9435298442840576]","[0.5318294763565063, 0.801680326461792]","[0.5437881946563721, 0.6457313299179077]",175.1092714881988,95.83790285492891
"[0.512307345867157, 0.9905503392219543]","[0.5330377817153931, 0.9434587359428406]","[0.5317776799201965, 0.8017972111701965]","[0.5437731742858887, 0.6456629037857056]",175.097065671066,95.84882953748608
"[0.5122993588447571, 0.9905375242233276]","[0.5330232381820679, 0.9434446096420288]","[0.5317202806472778, 0.802089512348175]","[0.5437501668930054, 0.6456252932548523]",175.07529865551734,95.85320010215084
"[0.512309193611145, 0.9905369281768799]","[0.5330084562301636, 0.9434174299240112]","[0.5316880345344543, 0.8021233081817627]","[0.5437498092651367, 0.6454271078109741]",175.06288151347854,95.85997976348298
"[0.5122572183609009, 0.9905361533164978]","[0.5329731702804565, 0.9434299468994141]","[0.5315407514572144, 0.8028751611709595]","[0.5437315702438354, 0.645453691482544]",174.98792501203621,95.89513787348766
"[0.5122690796852112, 0.990463376045227]","[0.5329682230949402, 0.9433978199958801]","[0.531520426273346, 0.803023099899292]","[0.5436986684799194, 0.6454733610153198]",174.98903739796728,95.88433800124002
"[0.5122753381729126, 0.990462601184845]","[0.5329635739326477, 0.9434480667114258]","[0.5314885377883911, 0.8033133745193481]","[0.5436728000640869, 0.6455448269844055]",174.98082199930562,95.87911863622497
"[0.5122722387313843, 0.9904539585113525]","[0.5329518914222717, 0.9434413909912109]","[0.5313977599143982, 0.8033170700073242]","[0.5436630249023438, 0.6455014944076538]",174.920517366743,95.91617637629972
"[0.5122863054275513, 0.9903873205184937]","[0.532957136631012, 0.9433685541152954]","[0.5312283039093018, 0.8033180236816406]","[0.5436334013938904, 0.6455032229423523]",174.7982401303049,95.98316749718519
"[0.5123064517974854, 0.9903877973556519]","[0.5329540967941284, 0.9433653354644775]","[0.5311633348464966, 0.8035732507705688]","[0.5435853004455566, 0.645768404006958]",174.76518501580694,95.99161927471944
"[0.5123397707939148, 0.9903936386108398]","[0.5329369902610779, 0.9434071183204651]","[0.5311585068702698, 0.803619921207428]","[0.543567955493927, 0.6457671523094177]",174.77606740520625,95.98382170703144
"[0.5123403668403625, 0.9903948903083801]","[0.5329321026802063, 0.9434443116188049]","[0.5311552286148071, 0.8036397695541382]","[0.5435587167739868, 0.645767092704773]",174.77953169179693,95.98021967467344
"[0.5123516917228699, 0.9904119968414307]","[0.5329290628433228, 0.9434506893157959]","[0.5311514139175415, 0.8037606477737427]","[0.5435153245925903, 0.6457809209823608]",174.7959149595849,95.95726499994335
"[0.5123516917228699, 0.990464448928833]","[0.5329124927520752, 0.9434670209884644]","[0.531110405921936, 0.8038281798362732]","[0.543427050113678, 0.6458616852760315]",174.80228872303286,95.93514716068212
"[0.5123544335365295, 0.990470826625824]","[0.5329090356826782, 0.9435808658599854]","[0.531112551689148, 0.8038380742073059]","[0.5434219241142273, 0.6458726525306702]",174.80772695904744,95.93170803165674
"[0.5123687982559204, 0.9904558062553406]","[0.5329004526138306, 0.943570077419281]","[0.5311089754104614, 0.8038033246994019]","[0.5433593392372131, 0.6458785533905029]",174.83004295653413,95.90498278428211
"[0.512387752532959, 0.9904626607894897]","[0.5328971743583679, 0.9435712695121765]","[0.531126081943512, 0.803868293762207]","[0.5433403849601746, 0.645854651927948]",174.8535492151491,95.88443470698327
"[0.5123958587646484, 0.9904660582542419]","[0.5328945517539978, 0.9435741305351257]","[0.5311241149902344, 0.8039799332618713]","[0.5433341264724731, 0.6458776593208313]",174.85726647047602,95.87910713483272
"[0.5124019384384155, 0.9904680848121643]","[0.5328918695449829, 0.9435760378837585]","[0.5311225652694702, 0.8040561079978943]","[0.5433286428451538, 0.6458967328071594]",174.86034947023683,95.87511917843055
"[0.5124696493148804, 0.9904687404632568]","[0.5328892469406128, 0.9435760974884033]","[0.5311254858970642, 0.8040227293968201]","[0.5433175563812256, 0.6458901762962341]",174.86709858135163,95.86941270169244
"[0.5125345587730408, 0.9904688596725464]","[0.5328871011734009, 0.9435752034187317]","[0.531130850315094, 0.8039854168891907]","[0.5433092713356018, 0.6458771824836731]",174.87461128987638,95.86378297053689
"[0.5125476121902466, 0.990472674369812]","[0.5328744053840637, 0.943581223487854]","[0.5311383008956909, 0.8039343357086182]","[0.5433013439178467, 0.6458428502082825]",174.88824625538675,95.85704626382439
"[0.5125515460968018, 0.9904653429985046]","[0.5328678488731384, 0.9435859322547913]","[0.5311388373374939, 0.8039610981941223]","[0.543272078037262, 0.645872175693512]",174.90171067624826,95.84288859678352
"[0.5125543475151062, 0.9904434084892273]","[0.5328627228736877, 0.9435852766036987]","[0.5311341285705566, 0.8040286302566528]","[0.5432692766189575, 0.6459291577339172]",174.90113987379155,95.84341348426567
"[0.5125592947006226, 0.9904491305351257]","[0.5328602194786072, 0.9435995221138]","[0.5311288833618164, 0.804027795791626]","[0.543259859085083, 0.6460161209106445]",174.89916591915284,95.84464155223294
"[0.5125486254692078, 0.9904473423957825]","[0.5328558683395386, 0.9436103701591492]","[0.5310618877410889, 0.804033100605011]","[0.543225884437561, 0.646026611328125]",174.86143587777278,95.86063129966037
"[0.5125394463539124, 0.9904449582099915]","[0.532853364944458, 0.943644106388092]","[0.5310621857643127, 0.8038243651390076]","[0.5431570410728455, 0.6460267305374146]",174.88301446316763,95.83520871717865
"[0.5125397443771362, 0.9904922246932983]","[0.5328426957130432, 0.9436635375022888]","[0.5310873985290527, 0.8038734793663025]","[0.5431487560272217, 0.6460291743278503]",174.91094268945687,95.81744986060342
"[0.5125477313995361, 0.9905012249946594]","[0.5328401327133179, 0.9436603784561157]","[0.5310878753662109, 0.8043873310089111]","[0.5431429147720337, 0.6462619304656982]",174.91953664989563,95.80415787189366
"[0.5125768780708313, 0.9904723763465881]","[0.532837450504303, 0.9436185956001282]","[0.5310901403427124, 0.8043414950370789]","[0.5431314706802368, 0.6462637186050415]",174.92522430946875,95.79933707496416
"[0.5125811100006104, 0.9904781579971313]","[0.5328347682952881, 0.9436460733413696]","[0.5311110019683838, 0.8043197989463806]","[0.5430677533149719, 0.6462653875350952]",174.96500178943865,95.75972256051979
"[0.5125905871391296, 0.9904798865318298]","[0.5328301191329956, 0.9436622858047485]","[0.5311492681503296, 0.8044393062591553]","[0.54306560754776, 0.6464086771011353]",174.99605476699315,95.74124393405079
"[0.5125893950462341, 0.9904912114143372]","[0.5328277349472046, 0.9436641931533813]","[0.5311430096626282, 0.804401159286499]","[0.5430253744125366, 0.6464107632637024]",175.0058174908067,95.72643218503435
"[0.5126004815101624, 0.9904919862747192]","[0.5328298807144165, 0.9436542987823486]","[0.5311882495880127, 0.8044120669364929]","[0.5430167317390442, 0.6464484930038452]",175.04215091450277,95.70159771172202
"[0.5126208066940308, 0.990493655204773]","[0.5328295826911926, 0.9436482191085815]","[0.5312182903289795, 0.8044092655181885]","[0.5430122017860413, 0.6464490294456482]",175.06699718723948,95.68516250917529
"[0.5126327276229858, 0.9904937744140625]","[0.5328198671340942, 0.9436212182044983]","[0.5312178730964661, 0.8044337630271912]","[0.5430086255073547, 0.6464947462081909]",175.0711471008217,95.68440829033639
"[0.5126739740371704, 0.9904977679252625]","[0.5328235626220703, 0.9436094760894775]","[0.5312376022338867, 0.8044819235801697]","[0.543005645275116, 0.6464759111404419]",175.08745823053798,95.67114150126419
"[0.5126786828041077, 0.9905024170875549]","[0.5328225493431091, 0.9436083436012268]","[0.5312554836273193, 0.8044705986976624]","[0.5429927110671997, 0.6464568376541138]",175.10660610668094,95.65611199439006
"[0.5126971006393433, 0.9904944896697998]","[0.5328277349472046, 0.9435909390449524]","[0.5312573313713074, 0.8044737577438354]","[0.5429636240005493, 0.646453857421875]",175.11645578504593,95.64108318605408
"[0.5127074122428894, 0.9904969930648804]","[0.5328271389007568, 0.9436269402503967]","[0.5312633514404297, 0.8041766285896301]","[0.5429600477218628, 0.6464318633079529]",175.1168224120976,95.64625621568878
"[0.5127109885215759, 0.9904928207397461]","[0.5328283309936523, 0.9435974955558777]","[0.5312660932540894, 0.8041200041770935]","[0.5429551005363464, 0.6465118527412415]",175.11670165251226,95.6474278672958
"[0.5127142667770386, 0.9904984831809998]","[0.532828152179718, 0.9435654282569885]","[0.5312199592590332, 0.8041400909423828]","[0.5429503917694092, 0.6465049982070923]",175.08332717751858,95.66634970198339
"[0.5127164125442505, 0.9904682636260986]","[0.5328394770622253, 0.9435648322105408]","[0.5312187671661377, 0.8041197657585144]","[0.5429360270500183, 0.6465128660202026]",175.08228220892371,95.66103394332568
"[0.5127707123756409, 0.9904173016548157]","[0.5328381657600403, 0.9432031512260437]","[0.5311842560768127, 0.8040735721588135]","[0.5429571866989136, 0.6465012431144714]",175.04604174734007,95.68899424223946
"[0.5127590894699097, 0.9904168248176575]","[0.5328469276428223, 0.9431468844413757]","[0.5310897827148438, 0.8040399551391602]","[0.5429587364196777, 0.6465709805488586]",174.96587967526926,95.73882617809933
"[0.5127359628677368, 0.9903976917266846]","[0.5328518152236938, 0.9431427717208862]","[0.5310860872268677, 0.8040102124214172]","[0.5429636240005493, 0.6465755701065063]",174.95843652761997,95.74419250561809
"[0.5127358436584473, 0.9903967380523682]","[0.5328553915023804, 0.9431416392326355]","[0.5310810804367065, 0.8039996027946472]","[0.5429610013961792, 0.6465767025947571]",174.95376885323677,95.74576350356969
"[0.5127314329147339, 0.9903786182403564]","[0.532859742641449, 0.9431483149528503]","[0.5310813188552856, 0.8040780425071716]","[0.5429638624191284, 0.6465933322906494]",174.95243643330187,95.74478292805313
"[0.5127591490745544, 0.9903643727302551]","[0.5328806638717651, 0.9431669116020203]","[0.5311914086341858, 0.804110586643219]","[0.5429774522781372, 0.6466603875160217]",175.02307425559636,95.69967777796113
"[0.5127668976783752, 0.990362823009491]","[0.5328842401504517, 0.943149983882904]","[0.5311909914016724, 0.8040767312049866]","[0.5429771542549133, 0.6466653943061829]",175.02041783920558,95.70113294808027
"[0.5127319693565369, 0.9903638362884521]","[0.53289794921875, 0.9431669116020203]","[0.5311785936355591, 0.8040758371353149]","[0.5429697632789612, 0.6466739773750305]",175.00768542505503,95.70387998347792
"[0.5126982927322388, 0.9903196692466736]","[0.5329008102416992, 0.9430200457572937]","[0.53111732006073, 0.8040618896484375]","[0.542949914932251, 0.6466763019561768]",174.9651304748531,95.72437411557577
"[0.5126949548721313, 0.9903280138969421]","[0.5328812003135681, 0.9430240988731384]","[0.5311303734779358, 0.8040642142295837]","[0.5429617166519165, 0.6466773748397827]",174.97909233437863,95.72372737125963
"[0.5126949548721313, 0.9903272390365601]","[0.5328892469406128, 0.9430246353149414]","[0.5311312079429626, 0.8040679097175598]","[0.5429633259773254, 0.6466645002365112]",174.97627302292668,95.72350115780324
"[0.5126919746398926, 0.9902825951576233]","[0.5328903794288635, 0.9429740905761719]","[0.5311094522476196, 0.8042011857032776]","[0.5430325269699097, 0.6468237638473511]",174.932230668383,95.76814970579603
"[0.512681782245636, 0.9902563691139221]","[0.5328812003135681, 0.9429521560668945]","[0.5311047434806824, 0.8040618300437927]","[0.5430407524108887, 0.6467960476875305]",174.92694691513836,95.77843612508792
"[0.5126917958259583, 0.9902390837669373]","[0.5328840017318726, 0.9429522156715393]","[0.5311042070388794, 0.8040966391563416]","[0.5430793166160583, 0.6467927694320679]",174.91227327404695,95.79584262381579
"[0.5126936435699463, 0.9902283549308777]","[0.5328835844993591, 0.9429511427879333]","[0.5311097502708435, 0.8040717840194702]","[0.5430716276168823, 0.6467151045799255]",174.92110337807537,95.78755208529265
"[0.5127781629562378, 0.9901704788208008]","[0.5328771471977234, 0.9428640604019165]","[0.5311242341995239, 0.8035714626312256]","[0.5430636405944824, 0.646574079990387]",174.9301214232925,95.78988418340849
"[0.5127783417701721, 0.9901676177978516]","[0.5328915119171143, 0.9428947567939758]","[0.5311204195022583, 0.8035720586776733]","[0.5430660843849182, 0.646490752696991]",174.92284705443626,95.78982461099453
"[0.5127882957458496, 0.9901529550552368]","[0.5328779220581055, 0.9428118467330933]","[0.531093418598175, 0.80344158411026]","[0.5430618524551392, 0.6461660861968994]",174.91468508265615,95.79367147225632
"[0.5127901434898376, 0.9901109337806702]","[0.5328809022903442, 0.9427767992019653]","[0.5310927629470825, 0.8038819432258606]","[0.5430601835250854, 0.6462331414222717]",174.92130627591166,95.77955932747925
"[0.5127801895141602, 0.9901062250137329]","[0.5329005718231201, 0.9427754878997803]","[0.531068742275238, 0.8039433360099792]","[0.5430516004562378, 0.6463989615440369]",174.8944968086185,95.7907740071029
"[0.5127602219581604, 0.9901027083396912]","[0.5329098701477051, 0.9429012537002563]","[0.5310604572296143, 0.8039119243621826]","[0.5430508852005005, 0.6463130116462708]",174.88686765329066,95.79241570119119
"[0.5127986669540405, 0.9901172518730164]","[0.5329118371009827, 0.9428884983062744]","[0.5309616327285767, 0.8039133548736572]","[0.5430406928062439, 0.6462453007698059]",174.8151226726813,95.83239721008661
"[0.5128011703491211, 0.9900862574577332]","[0.5329219102859497, 0.9427773952484131]","[0.5307091474533081, 0.8039138913154602]","[0.5430396795272827, 0.6462443470954895]",174.61537059582113,95.95290192143452
"[0.5127960443496704, 0.9900656342506409]","[0.5329296588897705, 0.9426940679550171]","[0.5303221940994263, 0.803929328918457]","[0.5430415868759155, 0.6462507247924805]",174.31163963636953,96.1388730522763
"[0.5127735137939453, 0.9900498986244202]","[0.5329511165618896, 0.9424392580986023]","[0.5294061303138733, 0.8034363985061646]","[0.5430580973625183, 0.6460684537887573]",173.5809997920063,96.59803484475209
"[0.5126873850822449, 0.9900575280189514]","[0.5329924821853638, 0.9424284100532532]","[0.5284634232521057, 0.8034325838088989]","[0.543082594871521, 0.6460021734237671]",172.8283886223219,97.05814942539676
"[0.5123611688613892, 0.9901846647262573]","[0.532992959022522, 0.9425371885299683]","[0.5269438028335571, 0.8033562302589417]","[0.5430861115455627, 0.6459121108055115]",171.65742418592322,97.7842524411096
"[0.5122913718223572, 0.990190863609314]","[0.5331475734710693, 0.942645251750946]","[0.525642991065979, 0.8034294247627258]","[0.5434560179710388, 0.6467729806900024]",170.42729173459534,98.6209673824131
"[0.5123780965805054, 0.9901610016822815]","[0.5332596898078918, 0.9425405263900757]","[0.5238441824913025, 0.8035366535186768]","[0.5436490178108215, 0.6497867703437805]",168.78498874956026,99.74543381336748
"[0.5123814940452576, 0.9896214008331299]","[0.5332647562026978, 0.9425394535064697]","[0.5216469764709473, 0.8035023212432861]","[0.5438814163208008, 0.6525130867958069]",166.84644664917766,101.10840761317964
"[0.5122727155685425, 0.9895563125610352]","[0.5331999063491821, 0.9427939057350159]","[0.5181885957717896, 0.8036810755729675]","[0.5445538759231567, 0.657897412776947]",163.5899335701388,103.5572670385518
"[0.5124180316925049, 0.9895252585411072]","[0.5331965684890747, 0.9427912831306458]","[0.5150583982467651, 0.8043497800827026]","[0.5448358654975891, 0.6624383330345154]",160.68527938111342,105.6302968835792
"[0.5124808549880981, 0.9895013570785522]","[0.5332514047622681, 0.9421670436859131]","[0.5121507048606873, 0.8045364022254944]","[0.5452818274497986, 0.6682275533676147]",157.62227505085343,107.95641854285677
"[0.5124860405921936, 0.9894931316375732]","[0.5333622694015503, 0.9413339495658875]","[0.508886992931366, 0.8088961839675903]","[0.5457068681716919, 0.6755322813987732]",154.095465826418,110.20938554262294
"[0.5123549699783325, 0.9896883368492126]","[0.5334136486053467, 0.9410101175308228]","[0.5054723024368286, 0.8128090500831604]","[0.5459946393966675, 0.6823044419288635]",150.45486465725583,112.48988282541875
"[0.5123106241226196, 0.990068256855011]","[0.533433735370636, 0.940966784954071]","[0.5031070709228516, 0.8173178434371948]","[0.5461620092391968, 0.6893224120140076]",147.62757363806276,114.15647044940245
"[0.5121908187866211, 0.9906625151634216]","[0.5334364175796509, 0.9411352872848511]","[0.5017462372779846, 0.8201753497123718]","[0.5462093353271484, 0.6950464248657227]",145.75701336605326,115.35086352282318
"[0.5118451714515686, 0.9908536076545715]","[0.533428430557251, 0.9420465230941772]","[0.5006547570228577, 0.8235223293304443]","[0.5461610555648804, 0.7010559439659119]",144.1589421278567,116.35577490473206
"[0.5117377042770386, 0.9909970760345459]","[0.5334264039993286, 0.9423742890357971]","[0.49975213408470154, 0.8253373503684998]","[0.5458077788352966, 0.7084368467330933]",142.44513069167198,117.71282750071866
"[0.511447012424469, 0.9907842874526978]","[0.5334230661392212, 0.942350447177887]","[0.49918800592422485, 0.8270902037620544]","[0.5456354022026062, 0.7158021926879883]",140.80350918413453,119.09518440679109
"[0.511447012424469, 0.9906834959983826]","[0.5333040952682495, 0.9424170851707458]","[0.4987447261810303, 0.8288567066192627]","[0.5452398657798767, 0.724598228931427]",139.03866148951425,120.73629654946437
"[0.5115482807159424, 0.990368664264679]","[0.5330238938331604, 0.9417406320571899]","[0.49750441312789917, 0.8313493132591248]","[0.5444815158843994, 0.7332700490951538]",136.5708559841909,122.56342953913166
"[0.5120102167129517, 0.9896878600120544]","[0.5329073071479797, 0.9415345788002014]","[0.49702945351600647, 0.8329645395278931]","[0.5440779328346252, 0.7417376637458801]",134.43190459201065,124.51399379175031
"[0.5121788382530212, 0.9897385835647583]","[0.5328807234764099, 0.9414958953857422]","[0.49626868963241577, 0.8372023105621338]","[0.5435507297515869, 0.7491152286529541]",132.43115291568432,125.59078060269094
"[0.5124351382255554, 0.9898380637168884]","[0.532878041267395, 0.9414237141609192]","[0.49492159485816956, 0.8395287394523621]","[0.5427874326705933, 0.7574231028556824]",129.32808222478343,127.85809969362391
"[0.5124441385269165, 0.9902238845825195]","[0.5326701402664185, 0.9414322376251221]","[0.49415355920791626, 0.840035617351532]","[0.5422910451889038, 0.7658342123031616]",126.2270646313669,130.85940759187554
"[0.512462317943573, 0.9904490113258362]","[0.5326396226882935, 0.9416215419769287]","[0.4930090010166168, 0.839970588684082]","[0.5422734022140503, 0.7723134160041809]",122.64055766005694,134.15301769804012
"[0.5124680995941162, 0.9908579587936401]","[0.5324770212173462, 0.9421406984329224]","[0.4923156201839447, 0.840703010559082]","[0.5423249006271362, 0.779617965221405]",119.09370387725045,137.50702489719575
"[0.5125247240066528, 0.990594208240509]","[0.5322400331497192, 0.9420529007911682]","[0.4921669363975525, 0.8402277827262878]","[0.5425849556922913, 0.7859706282615662]",115.61844460888813,141.09266859559395
"[0.5130707621574402, 0.9906412363052368]","[0.5320290923118591, 0.9425004720687866]","[0.49151068925857544, 0.8401106595993042]","[0.5428884029388428, 0.7935095429420471]",110.61892690889204,145.77362914586234
"[0.5136398077011108, 0.9906412363052368]","[0.531967282295227, 0.9424980282783508]","[0.4905754029750824, 0.8402410745620728]","[0.5443819761276245, 0.7986856698989868]",105.64203453754527,149.91915302008644
"[0.513676643371582, 0.9910581707954407]","[0.531975269317627, 0.9424501657485962]","[0.4892755150794983, 0.8401963710784912]","[0.545854926109314, 0.8005963563919067]",102.32349961780099,152.30384542870638
"[0.5140900015830994, 0.9912363290786743]","[0.5320173501968384, 0.9424837231636047]","[0.4887123703956604, 0.8404926061630249]","[0.5462021827697754, 0.8039417266845703]",99.4415255803826,154.50655594601196
"[0.5140901803970337, 0.9912487864494324]","[0.5319534540176392, 0.9425743222236633]","[0.48855987191200256, 0.8403492569923401]","[0.5465470552444458, 0.8048366904258728]",98.48340849443692,155.32993728551756
"[0.5140846967697144, 0.9912818670272827]","[0.5318916440010071, 0.9428540468215942]","[0.4886910021305084, 0.8408460021018982]","[0.546688973903656, 0.8030588030815125]",100.1325283757281,153.95779962644923
"[0.5140386819839478, 0.9914462566375732]","[0.5318196415901184, 0.9433671236038208]","[0.48889851570129395, 0.840803325176239]","[0.5468713045120239, 0.8016669750213623]",101.31410989155532,153.1464032109149
"[0.5140465497970581, 0.9916388988494873]","[0.5318185091018677, 0.943868100643158]","[0.48893865942955017, 0.8407043814659119]","[0.5469245314598083, 0.7996156215667725]",102.75122504378338,152.0116062027744
"[0.5140380263328552, 0.9917133450508118]","[0.5318161845207214, 0.9439235925674438]","[0.4890647530555725, 0.8408106565475464]","[0.546776294708252, 0.7978340983390808]",104.1549925577021,150.81624604865613
"[0.5140405297279358, 0.9917005896568298]","[0.5317944884300232, 0.9437184929847717]","[0.4896649420261383, 0.8416951894760132]","[0.5460124611854553, 0.7963804602622986]",106.36856531391678,148.90369036842435
"[0.5138755440711975, 0.9917078614234924]","[0.531767725944519, 0.9437156915664673]","[0.4901047646999359, 0.8434646129608154]","[0.545126736164093, 0.7880192995071411]",112.65247808881321,142.91908613680582
"[0.5138746500015259, 0.9918122887611389]","[0.531800389289856, 0.9436931014060974]","[0.49113789200782776, 0.8442457318305969]","[0.5443401336669922, 0.7790328860282898]",118.55269267079622,137.4071984919773
"[0.5144357681274414, 0.9914764761924744]","[0.5318648219108582, 0.9394701719284058]","[0.491670697927475, 0.8444844484329224]","[0.5436193943023682, 0.7705479264259338]",121.97153796544504,133.13152939632496
"[0.514420211315155, 0.9914563894271851]","[0.5317627191543579, 0.9396305084228516]","[0.4926077723503113, 0.8443785309791565]","[0.5433565974235535, 0.7625787854194641]",125.8384550078335,129.59769839441338
"[0.514241635799408, 0.9914436340332031]","[0.5317237377166748, 0.9397554993629456]","[0.49345603585243225, 0.8433782458305359]","[0.5433193445205688, 0.7530593276023865]",129.4416456686056,126.35705436705764
"[0.5138746500015259, 0.9915918707847595]","[0.5316686034202576, 0.9399312734603882]","[0.49434342980384827, 0.8406180739402771]","[0.543249249458313, 0.7446395754814148]",132.40101990494222,124.19217480719936
"[0.5132039785385132, 0.9917156100273132]","[0.5317297577857971, 0.9404441714286804]","[0.49531659483909607, 0.8378159999847412]","[0.5432000756263733, 0.7355718612670898]",135.37010890668208,121.98202682338649
"[0.5130009651184082, 0.9917136430740356]","[0.5319287180900574, 0.940491259098053]","[0.4966641068458557, 0.8350341320037842]","[0.5430375933647156, 0.7243211269378662]",138.78322337321978,119.18260974172823
"[0.5132821202278137, 0.9917057752609253]","[0.532516360282898, 0.9405636191368103]","[0.49948734045028687, 0.8318403363227844]","[0.5428025722503662, 0.7143172025680542]",142.8694982439828,116.17059131388709
"[0.5136395692825317, 0.9915456771850586]","[0.5325644016265869, 0.9402217268943787]","[0.5009608268737793, 0.82814621925354]","[0.542810320854187, 0.7062190771102905]",145.3084182289856,114.5909558651924
"[0.5139443874359131, 0.9909865260124207]","[0.532836377620697, 0.9399632215499878]","[0.502083957195282, 0.8228958249092102]","[0.5428429245948792, 0.6977840065956116]",147.2369287649599,113.47886122582071
"[0.5139870047569275, 0.9904744625091553]","[0.5329293012619019, 0.9400254487991333]","[0.5042306184768677, 0.8192912936210632]","[0.5428459048271179, 0.6887889504432678]",150.1455151107621,111.53070611593503
"[0.5139461159706116, 0.9904254674911499]","[0.5329288840293884, 0.9408288598060608]","[0.5065249800682068, 0.8144158124923706]","[0.5429899096488953, 0.6820949912071228]",152.79511515017552,110.17532977244589
"[0.5139799118041992, 0.9901312589645386]","[0.5330619215965271, 0.9412171244621277]","[0.5099238157272339, 0.8086366057395935]","[0.5432594418525696, 0.6743574142456055]",156.1582134788727,108.31496240747647
"[0.5138232707977295, 0.990225613117218]","[0.5332352519035339, 0.9423570036888123]","[0.5135433673858643, 0.8063104152679443]","[0.5434175133705139, 0.6678383350372314]",159.58952614967018,106.04814901188568
"[0.5133906602859497, 0.9902098178863525]","[0.5332368016242981, 0.94240802526474]","[0.5158345699310303, 0.8037391901016235]","[0.5437601208686829, 0.663994550704956]",161.54634968547748,104.91948544610497
"[0.5132043361663818, 0.9904353022575378]","[0.5333024263381958, 0.9424961805343628]","[0.517917275428772, 0.8027326464653015]","[0.5440319776535034, 0.6581124067306519]",163.48233611183687,103.53721171830429
"[0.5129715204238892, 0.9908605813980103]","[0.5333148837089539, 0.9425079226493835]","[0.5200789570808411, 0.8005251288414001]","[0.5441879034042358, 0.6534820795059204]",165.36288333576528,102.33149917120116
"[0.5125865340232849, 0.9908544421195984]","[0.5333473086357117, 0.9419969916343689]","[0.5198246240615845, 0.8019720911979675]","[0.544189453125, 0.6526029109954834]",165.21946555024596,102.27022299851585
"[0.5125854015350342, 0.9908493757247925]","[0.5333575010299683, 0.94191974401474]","[0.5213838815689087, 0.8035076260566711]","[0.5441463589668274, 0.6498874425888062]",166.6274177667549,101.17572001499724
"[0.512591540813446, 0.9908867478370667]","[0.5333548784255981, 0.9418098330497742]","[0.5222676992416382, 0.8038110733032227]","[0.5440038442611694, 0.6476038098335266]",167.48476937306413,100.51071660072529
"[0.5127571225166321, 0.9908393621444702]","[0.5333260297775269, 0.9416478276252747]","[0.5243392586708069, 0.8040716648101807]","[0.5438274145126343, 0.646295964717865]",169.22122487549342,99.35213845408165
"[0.5125836133956909, 0.9907052516937256]","[0.5333109498023987, 0.9416629672050476]","[0.5257395505905151, 0.8038180470466614]","[0.5437878966331482, 0.6452394723892212]",170.3629972773853,98.6288590390917
"[0.5122832655906677, 0.9906924366950989]","[0.5332725048065186, 0.9418546557426453]","[0.5271977782249451, 0.8026806116104126]","[0.5437138080596924, 0.6432376503944397]",171.58677812744727,97.86362444787147
"[0.5121444463729858, 0.9906915426254272]","[0.533238410949707, 0.9421931505203247]","[0.5277867913246155, 0.8029367923736572]","[0.5436953902244568, 0.6437421441078186]",172.0514037403674,97.5895200437791
"[0.5118628740310669, 0.9906800985336304]","[0.5332058668136597, 0.9423429369926453]","[0.5282827615737915, 0.8021910190582275]","[0.543678879737854, 0.6435710787773132]",172.44427260514925,97.3740758543016
"[0.5117555856704712, 0.99067622423172]","[0.5331984162330627, 0.9423677325248718]","[0.5290552377700806, 0.8021142482757568]","[0.5436772108078003, 0.6435243487358093]",173.04016567559256,97.00838983090868
"[0.5116888284683228, 0.9906426668167114]","[0.533178448677063, 0.9423757195472717]","[0.530109167098999, 0.8022192716598511]","[0.5436784625053406, 0.6439677476882935]",173.8446360122477,96.52212669539091
"[0.5116857290267944, 0.9906076192855835]","[0.5331765413284302, 0.942361056804657]","[0.5302984118461609, 0.8021450042724609]","[0.5436776876449585, 0.6443467736244202]",173.9777299146605,96.44988373204392
"[0.5117179751396179, 0.9906169772148132]","[0.5331745743751526, 0.9425305724143982]","[0.5305486917495728, 0.8022209405899048]","[0.5436649918556213, 0.6447972655296326]",174.16504351763325,96.33907028743232
"[0.5117497444152832, 0.9906514883041382]","[0.5331737399101257, 0.9427067041397095]","[0.5307558178901672, 0.8022814989089966]","[0.5436661839485168, 0.6452010869979858]",174.31499304469594,96.2538632337427
"[0.5117894411087036, 0.9906488656997681]","[0.533176600933075, 0.9428165555000305]","[0.5308273434638977, 0.8020538687705994]","[0.5437087416648865, 0.6454491019248962]",174.34161915142028,96.25874380973357
"[0.5118244886398315, 0.9906269907951355]","[0.5331817865371704, 0.9429307579994202]","[0.5310081243515015, 0.8020923733711243]","[0.5437771081924438, 0.6456534266471863]",174.44948517557913,96.211077630379
"[0.5118364095687866, 0.9906254410743713]","[0.533174991607666, 0.9430342316627502]","[0.5311356782913208, 0.8020941019058228]","[0.5437757968902588, 0.6458036303520203]",174.5472457290874,96.15467430175899
"[0.5118676424026489, 0.9906057715415955]","[0.5331742763519287, 0.9430256485939026]","[0.5311695337295532, 0.8020733594894409]","[0.5437723398208618, 0.6459075808525085]",174.57129187645617,96.14150754180862
"[0.5118789672851562, 0.9906740784645081]","[0.5331765413284302, 0.9431483149528503]","[0.5312339067459106, 0.8020885586738586]","[0.5437778830528259, 0.645966649055481]",174.61729493592387,96.11476132054118
